Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2014,"Ethanol, 85 percent (E85)",Florida,1,0,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,FL
2014,"Ethanol, 85 percent (E85)",Georgia,51,8,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,295,0,Medium Duty,Pickups,Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,299,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,556,0,Light Duty,SUVs,Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,2,0,Light Duty,Automobiles (Subcompact),Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,1094,0,Light Duty,Pickups,Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,562,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,1663,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,57,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,16,1,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,297,48,Medium Duty,Pickups,Non-dedicated,Electricity Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,26,3,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,23,3,Light Duty,SUVs,Non-dedicated,Electricity Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,686,84,Light Duty,Pickups,Non-dedicated,Electricity Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,32,3,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,59,7,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,117,75,Medium Duty,Trucks,Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,461,40,Medium Duty,Pickups,Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,1034,57,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,595,48,Light Duty,SUVs,Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,1286,61,Light Duty,Pickups,Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,568,57,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,56,8,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,571,55,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,1,0,Heavy Duty,Buses,Non-dedicated,Federal Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,104,8,Light Duty,SUVs,Non-dedicated,Transit Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,73,4,Light Duty,Automobiles (Fullsize),Non-dedicated,Transit Agencies,GA
2014,"Ethanol, 85 percent (E85)",Georgia,73,11,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,17,2,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,GA
2014,"Ethanol, 85 percent (E85)",Georgia,1,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,GA
2014,"Ethanol, 85 percent (E85)",Hawaii,292,14,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,180,31,Medium Duty,Trucks,Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,245,48,Medium Duty,Pickups,Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,481,21,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,203,15,Light Duty,SUVs,Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,931,43,Light Duty,Pickups,Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,133,7,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Hawaii,1,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,HI
2014,"Ethanol, 85 percent (E85)",Idaho,87,9,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,74,71,Medium Duty,Pickups,Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,29,4,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,85,13,Light Duty,SUVs,Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,484,256,Light Duty,Pickups,Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,516,5,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,67,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,11,2,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,4,10,Heavy Duty,Trucks,Non-dedicated,State Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,6,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,4,1,Medium Duty,Trucks,Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,42,7,Medium Duty,Pickups,Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,49,6,Light Duty,SUVs,Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,82,10,Light Duty,Pickups,Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,20,2,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,21,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,16,2,Heavy Duty,Trucks,Non-dedicated,Electricity Providers,ID
2014,"Ethanol, 85 percent (E85)",Idaho,50,5,Medium Duty,Trucks,Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,177,12,Medium Duty,Pickups,Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,194,20,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,327,21,Light Duty,SUVs,Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,763,35,Light Duty,Pickups,Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,31,1,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Idaho,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,ID
2014,"Ethanol, 85 percent (E85)",Illinois,2,0,Light Duty,Automobiles (Compact),Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,1,0,Medium Duty,Trucks,Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,8,0,Medium Duty,Pickups,Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,693,21,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,393,9,Light Duty,SUVs,Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,1608,44,Light Duty,Pickups,Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,2470,64,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,1063,26,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,23,4,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,12,2,Light Duty,Automobiles (Midsize),Non-dedicated,Propane Fuel Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,117,35,Medium Duty,Trucks,Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,33,11,Medium Duty,Pickups,Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,63,12,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,25,6,Light Duty,SUVs,Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,565,138,Light Duty,Pickups,Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,152,32,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,31,7,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,2,0,Heavy Duty,Trucks,Non-dedicated,Electricity Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,85,42,Medium Duty,Trucks,Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,130,44,Medium Duty,Pickups,Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,2953,118,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,638,70,Light Duty,SUVs,Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,1514,82,Light Duty,Pickups,Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,429,41,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,43,5,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,669,78,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,2,2,Heavy Duty,Buses,Non-dedicated,Federal Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,4,0,Medium Duty,Pickups,Non-dedicated,Transit Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,52,4,Light Duty,SUVs,Non-dedicated,Transit Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,2,0,Light Duty,Automobiles (Midsize),Non-dedicated,Transit Agencies,IL
2014,"Ethanol, 85 percent (E85)",Illinois,66,10,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,16,3,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,9,1,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,3,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,215,35,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,73,10,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Illinois,71,11,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,IL
2014,"Ethanol, 85 percent (E85)",Indiana,10,4,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,IN
2014,"Ethanol, 85 percent (E85)",Indiana,27,1,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,275,14,Light Duty,SUVs,Non-dedicated,State Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,249,13,Light Duty,Pickups,Non-dedicated,State Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,232,7,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,2,1,Medium Duty,Pickups,Non-dedicated,Propane Fuel Providers,IN
2014,"Ethanol, 85 percent (E85)",Indiana,5,2,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,IN
2014,"Ethanol, 85 percent (E85)",Indiana,1,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,IN
2014,"Ethanol, 85 percent (E85)",Indiana,239,97,Light Duty,Pickups,Non-dedicated,Electricity Providers,IN
2014,"Ethanol, 85 percent (E85)",Indiana,42,25,Medium Duty,Trucks,Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,99,53,Medium Duty,Pickups,Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,608,43,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,281,32,Light Duty,SUVs,Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,618,88,Light Duty,Pickups,Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,250,23,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,16,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,324,32,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,IN
2014,"Ethanol, 85 percent (E85)",Indiana,29,12,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,IN
2014,"Ethanol, 85 percent (E85)",Iowa,6,1,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,72,7,Medium Duty,Pickups,Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,411,119,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,16,12,Light Duty,Trucks,Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,180,44,Light Duty,SUVs,Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,485,64,Light Duty,Pickups,Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,657,85,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,31,4,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,151,14,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,19,3,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,61,20,Medium Duty,Pickups,Non-dedicated,Electricity Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,22,4,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,60,15,Light Duty,SUVs,Non-dedicated,Electricity Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,109,27,Light Duty,Pickups,Non-dedicated,Electricity Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,56,12,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,IA
2014,"Ethanol, 85 percent (E85)",Iowa,13,3,Medium Duty,Trucks,Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,60,9,Medium Duty,Pickups,Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,336,40,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,88,15,Light Duty,SUVs,Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,502,28,Light Duty,Pickups,Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,69,7,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Iowa,316,31,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,IA
2014,"Ethanol, 85 percent (E85)",Kansas,52,8,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,4,0,Medium Duty,Trucks,Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,13,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,3,0,Light Duty,Trucks,Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,38,0,Light Duty,SUVs,Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,92,1,Light Duty,Pickups,Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,157,2,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,8,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,3,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,27,1,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,1,0,Medium Duty,Trucks,Non-dedicated,Electricity Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,57,9,Medium Duty,Pickups,Non-dedicated,Electricity Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,38,4,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,215,26,Light Duty,Pickups,Non-dedicated,Electricity Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,48,5,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,115,13,Medium Duty,Trucks,Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,27,5,Medium Duty,Pickups,Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,473,19,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,216,16,Light Duty,SUVs,Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,784,19,Light Duty,Pickups,Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,94,5,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,4,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,360,25,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,KS
2014,"Ethanol, 85 percent (E85)",Kansas,31,7,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,KS
2014,"Ethanol, 85 percent (E85)",Kansas,2,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,KS
2014,"Ethanol, 85 percent (E85)",Kentucky,14,1,Light Duty,Automobiles (Midsize),Non-dedicated,Transit Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,99,1,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,256,2,Light Duty,SUVs,Non-dedicated,State Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,830,4,Light Duty,Pickups,Non-dedicated,State Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,199,6,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,241,3,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,25,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,7,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,86,14,Medium Duty,Pickups,Non-dedicated,Electricity Providers,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,75,9,Light Duty,SUVs,Non-dedicated,Electricity Providers,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,398,49,Light Duty,Pickups,Non-dedicated,Electricity Providers,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,82,5,Medium Duty,Trucks,Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,120,6,Medium Duty,Pickups,Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,573,18,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,382,19,Light Duty,SUVs,Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,810,16,Light Duty,Pickups,Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,158,10,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,KY
2014,"Ethanol, 85 percent (E85)",Kentucky,13,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,KY
