Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2011,Electricity (EVC),Arkansas,1,0,Heavy Duty,Buses,Dedicated,State Agencies,AR
2011,Electricity (EVC),Arkansas,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,AR
2011,Electricity (EVC),Arkansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AR
2011,Electricity (EVC),Arkansas,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AR
2011,Electricity (EVC),California,1,0,Heavy Duty,Buses,Dedicated,Federal Agencies,CA
2011,Electricity (EVC),California,1,0,Light Duty,SUVs,Dedicated,Natural Gas Providers,CA
2011,Electricity (EVC),California,38,1,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,CA
2011,Electricity (EVC),California,151,45,Light Duty,SUVs,Dedicated,Electricity Providers,CA
2011,Electricity (EVC),California,2,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,CA
2011,Electricity (EVC),California,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,CA
2011,Electricity (EVC),California,44,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CA
2011,Electricity (EVC),California,4,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CA
2011,Electricity (EVC),California,5,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,CA
2011,Electricity (EVC),California,20,23,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2011,Electricity (EVC),California,3,8,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2011,Electricity (EVC),California,2,1,Light Duty,SUVs,Dedicated,State Agencies,CA
2011,Electricity (EVC),California,13,2,Light Duty,Pickups,Dedicated,State Agencies,CA
2011,Electricity (EVC),California,1560,23,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CA
2011,Electricity (EVC),California,4,3,Light Duty,Motorcycles,Dedicated,State Agencies,CA
2011,Electricity (EVC),California,19,2,Light Duty,Automobiles (Compact),Dedicated,State Agencies,CA
2011,Electricity (EVC),California,1,1,Heavy Duty,Buses,Dedicated,State Agencies,CA
2011,Electricity (EVC),California,18,6,Medium Duty,Trucks,Dedicated,Electricity Providers,CA
2011,Electricity (EVC),California,3,0,Medium Duty,Trucks,Dedicated,Federal Agencies,CA
2011,Electricity (EVC),California,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CA
2011,Electricity (EVC),California,889,22,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CA
2011,Electricity (EVC),California,1,0,Heavy Duty,Trucks,Dedicated,Federal Agencies,CA
2011,Electricity (EVC),Colorado,20,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CO
2011,Electricity (EVC),Colorado,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CO
2011,Electricity (EVC),Colorado,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CO
2011,Electricity (EVC),Colorado,9,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CO
2011,Electricity (EVC),Colorado,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CO
2011,Electricity (EVC),Connecticut,65,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CT
2011,Electricity (EVC),Connecticut,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CT
2011,Electricity (EVC),Connecticut,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,CT
2011,Electricity (EVC),Delaware,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DE
2011,Electricity (EVC),District of Columbia,107,14,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,DC
2011,Electricity (EVC),District of Columbia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DC
2011,Electricity (EVC),Florida,341,6,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,FL
2011,Electricity (EVC),Florida,5,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,FL
2011,Electricity (EVC),Florida,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,FL
2011,Electricity (EVC),Georgia,308,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,GA
2011,Electricity (EVC),Georgia,10,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,GA
2011,Electricity (EVC),Georgia,29,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,GA
2011,Electricity (EVC),Georgia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,GA
2011,Electricity (EVC),Hawaii,137,10,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,HI
2011,Electricity (EVC),Hawaii,9,2,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,HI
2011,Electricity (EVC),Hawaii,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,HI
2011,Electricity (EVC),Hawaii,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,HI
2011,Electricity (EVC),Idaho,2,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,ID
2011,Electricity (EVC),Idaho,6,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,ID
2011,Electricity (EVC),Idaho,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ID
2011,Electricity (EVC),Illinois,26,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,IL
2011,Electricity (EVC),Illinois,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IL
2011,Electricity (EVC),Indiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IN
2011,Electricity (EVC),Indiana,14,4,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,IN
2011,Electricity (EVC),Iowa,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IA
2011,Electricity (EVC),Iowa,2,0,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,IA
2011,Electricity (EVC),Iowa,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,IA
2011,Electricity (EVC),Kansas,47,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,KS
2011,Electricity (EVC),Kansas,4,1,Light Duty,Vans (Minivans),Dedicated,Electricity Providers,KS
2011,Electricity (EVC),Kansas,2,1,Medium Duty,Trucks,Dedicated,Electricity Providers,KS
2011,Electricity (EVC),Kansas,4,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,KS
2011,Electricity (EVC),Kansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KS
2011,Electricity (EVC),Kentucky,70,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,KY
2011,Electricity (EVC),Kentucky,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KY
2011,Electricity (EVC),Louisiana,113,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,LA
2011,Electricity (EVC),Louisiana,32,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,LA
2011,Electricity (EVC),Louisiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,LA
2011,Electricity (EVC),Maine,17,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,ME
2011,Electricity (EVC),Maine,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ME
2011,Electricity (EVC),Maryland,93,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MD
2011,Electricity (EVC),Maryland,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MD
2011,Electricity (EVC),Massachusetts,20,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MA
2011,Electricity (EVC),Massachusetts,82,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MA
2011,Electricity (EVC),Massachusetts,18,2,Light Duty,Automobiles (Compact),Dedicated,State Agencies,MA
2011,Electricity (EVC),Massachusetts,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MA
2011,Electricity (EVC),Massachusetts,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,MA
2011,Electricity (EVC),Michigan,18,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MI
2011,Electricity (EVC),Michigan,108,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MI
2011,Electricity (EVC),Michigan,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MI
2011,Electricity (EVC),Minnesota,7,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MN
2011,Electricity (EVC),Minnesota,24,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MN
2011,Electricity (EVC),Minnesota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MN
2011,Electricity (EVC),Mississippi,59,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MS
2011,Electricity (EVC),Mississippi,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MS
2011,Electricity (EVC),Missouri,36,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MO
2011,Electricity (EVC),Missouri,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MO
2011,Electricity (EVC),Missouri,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,MO
2011,Electricity (EVC),Missouri,1,0,Medium Duty,Trucks,Dedicated,State Agencies,MO
2011,Electricity (EVC),Montana,5,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MT
2011,Electricity (EVC),Montana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MT
2011,Electricity (EVC),Nebraska,5,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,NE
2011,Electricity (EVC),Nebraska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NE
2011,Electricity (EVC),Nevada,22,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NV
2011,Electricity (EVC),Nevada,3,2,Light Duty,Automobiles (Subcompact),Dedicated,Natural Gas Providers,NV
2011,Electricity (EVC),Nevada,1,0,Light Duty,SUVs,Dedicated,Natural Gas Providers,NV
2011,Electricity (EVC),Nevada,1,0,Light Duty,Automobiles (Compact),Dedicated,Natural Gas Providers,NV
2011,Electricity (EVC),Nevada,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NV
2011,Electricity (EVC),New Hampshire,10,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NH
2011,Electricity (EVC),New Hampshire,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NH
2011,Electricity (EVC),New Hampshire,1,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NH
2011,Electricity (EVC),New Jersey,42,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NJ
2011,Electricity (EVC),New Jersey,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NJ
2011,Electricity (EVC),New Mexico,14,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NM
2011,Electricity (EVC),New Mexico,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NM
2011,Electricity (EVC),New York,76,7,Light Duty,Automobiles (Midsize),Dedicated,State Agencies,NY
2011,Electricity (EVC),New York,30,0,Medium Duty,Trucks,Dedicated,Federal Agencies,NY
2011,Electricity (EVC),New York,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NY
2011,Electricity (EVC),New York,4,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,NY
2011,Electricity (EVC),New York,56,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NY
2011,Electricity (EVC),New York,1,0,Heavy Duty,Trucks,Dedicated,Federal Agencies,NY
2011,Electricity (EVC),New York,387,6,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NY
2011,Electricity (EVC),North Carolina,5,20,Heavy Duty,Buses,Dedicated,State Agencies,NC
2011,Electricity (EVC),North Carolina,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,NC
2011,Electricity (EVC),North Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,NC
2011,Electricity (EVC),North Carolina,63,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,NC
2011,Electricity (EVC),North Carolina,110,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,NC
2011,Electricity (EVC),North Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ND
2011,Electricity (EVC),Ohio,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OH
2011,Electricity (EVC),Ohio,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OH
2011,Electricity (EVC),Ohio,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OH
2011,Electricity (EVC),Ohio,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,OH
2011,Electricity (EVC),Ohio,14,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,OH
2011,Electricity (EVC),Ohio,57,228,Heavy Duty,Buses,Dedicated,Transit Agencies,OH
2011,Electricity (EVC),Oklahoma,25,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OK
2011,Electricity (EVC),Oklahoma,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OK
2011,Electricity (EVC),Oklahoma,55,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,OK
2011,Electricity (EVC),Oregon,154,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,OR
2011,Electricity (EVC),Oregon,3,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,OR
2011,Electricity (EVC),Oregon,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OR
2011,Electricity (EVC),Oregon,1,0,Light Duty,Pickups,Dedicated,State Agencies,OR
2011,Electricity (EVC),Oregon,3,1,Light Duty,SUVs,Dedicated,State Agencies,OR
2011,Electricity (EVC),Pennsylvania,11,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,PA
2011,Electricity (EVC),Pennsylvania,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,PA
2011,Electricity (EVC),Pennsylvania,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,PA
2011,Electricity (EVC),Rhode Island,3,0,Light Duty,Pickups,Dedicated,State Agencies,RI
2011,Electricity (EVC),Rhode Island,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,RI
2011,Electricity (EVC),Rhode Island,22,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,RI
2011,Electricity (EVC),Rhode Island,3,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,RI
2011,Electricity (EVC),South Carolina,58,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,SC
2011,Electricity (EVC),South Carolina,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,SC
2011,Electricity (EVC),South Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SC
2011,Electricity (EVC),South Dakota,5,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,SD
2011,Electricity (EVC),South Dakota,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SD
2011,Electricity (EVC),Tennessee,40,1,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,TN
2011,Electricity (EVC),Tennessee,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TN
2011,Electricity (EVC),Tennessee,18,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,TN
2011,Electricity (EVC),Tennessee,4,0,Light Duty,Automobiles (Compact),Dedicated,Federal Agencies,TN
2011,Electricity (EVC),Tennessee,17,21,Heavy Duty,Buses,Dedicated,Transit Agencies,TN
2011,Electricity (EVC),Texas,257,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,TX
2011,Electricity (EVC),Texas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TX
2011,Electricity (EVC),Utah,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,UT
2011,Electricity (EVC),Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2011,Electricity (EVC),Utah,13,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,UT
2011,Electricity (EVC),Vermont,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VT
2011,Electricity (EVC),Vermont,2,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,VT
2011,Electricity (EVC),Vermont,5,1,Light Duty,Automobiles (Midsize),Dedicated,Electricity Providers,VT
2011,Electricity (EVC),Virginia,274,3,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,VA
2011,Electricity (EVC),Virginia,2,1,Light Duty,Pickups,Dedicated,Electricity Providers,VA
2011,Electricity (EVC),Virginia,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,VA
2011,Electricity (EVC),Virginia,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,VA
2011,Electricity (EVC),Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VA
2011,Electricity (EVC),Washington,167,5,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WA
2011,Electricity (EVC),Washington,37,9,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,WA
2011,Electricity (EVC),Washington,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WA
2011,Electricity (EVC),Washington,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,WA
2011,Electricity (EVC),West Virginia,10,3,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WV
2011,Electricity (EVC),West Virginia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WV
2011,Electricity (EVC),Wisconsin,8,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WI
2011,Electricity (EVC),Wisconsin,1,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,WI
2011,Electricity (EVC),Wisconsin,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WI
2011,Electricity (EVC),Wyoming,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,WY
2011,Electricity (EVC),Wyoming,2,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,WY
2011,Electricity (EVC),Wyoming,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,WY
2010,Electricity (EVC),Alabama,70,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AL
2010,Electricity (EVC),Alabama,1,0,Light Duty,Automobiles (Subcompact),Dedicated,Electricity Providers,AL
2010,Electricity (EVC),Alabama,23,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AL
2010,Electricity (EVC),Alabama,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AL
2010,Electricity (EVC),Alaska,7,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AK
2010,Electricity (EVC),Alaska,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,AK
2010,Electricity (EVC),Alaska,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AK
2010,Electricity (EVC),Arizona,158,2,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,AZ
2010,Electricity (EVC),Arizona,3,1,Light Duty,SUVs,Dedicated,Natural Gas Providers,AZ
2010,Electricity (EVC),Arizona,2,1,Light Duty,Automobiles (Compact),Dedicated,Natural Gas Providers,AZ
2010,Electricity (EVC),Arizona,69,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,AZ
2010,Electricity (EVC),Arizona,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AZ
2010,Electricity (EVC),Arizona,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AZ
2010,Electricity (EVC),Arizona,79,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AZ
2010,Electricity (EVC),Arizona,0,0,Heavy Duty,Buses,Dedicated,Federal Agencies,AZ
2010,Electricity (EVC),Arizona,2,0,Heavy Duty,Buses,Dedicated,Federal Agencies,AZ
2010,Electricity (EVC),Arizona,11,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,AZ
2010,Electricity (EVC),Arkansas,3,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,AR
2010,Electricity (EVC),Arkansas,1,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,AR
2010,Electricity (EVC),Arkansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,AR
2010,Electricity (EVC),Arkansas,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,AR
2010,Electricity (EVC),California,1,1,Heavy Duty,Buses,Dedicated,State Agencies,CA
2010,Electricity (EVC),California,40,1,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,CA
2010,Electricity (EVC),California,1,0,Light Duty,Vans (Minivans),Dedicated,Electricity Providers,CA
2010,Electricity (EVC),California,222,67,Light Duty,SUVs,Dedicated,Electricity Providers,CA
2010,Electricity (EVC),California,1,0,Light Duty,Pickups,Dedicated,Electricity Providers,CA
2010,Electricity (EVC),California,55,1,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,CA
2010,Electricity (EVC),California,4,1,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CA
2010,Electricity (EVC),California,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,5,0,Light Duty,Automobiles (Subcompact),Dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,4,0,Light Duty,Pickups,Dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,745,15,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,0,0,Heavy Duty,Buses,Dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,1,0,Heavy Duty,Buses,Dedicated,Federal Agencies,CA
2010,Electricity (EVC),California,5,0,Light Duty,Low Speed Vehicles,Dedicated,Transit Agencies,CA
2010,Electricity (EVC),California,20,23,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2010,Electricity (EVC),California,3,8,Heavy Duty,Buses,Dedicated,Transit Agencies,CA
2010,Electricity (EVC),California,1,0,Light Duty,Vans (Minivans),Dedicated,State Agencies,CA
2010,Electricity (EVC),California,3,1,Light Duty,SUVs,Dedicated,State Agencies,CA
2010,Electricity (EVC),California,14,2,Light Duty,Pickups,Dedicated,State Agencies,CA
2010,Electricity (EVC),California,1517,23,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CA
2010,Electricity (EVC),California,4,3,Light Duty,Motorcycles,Dedicated,State Agencies,CA
2010,Electricity (EVC),California,17,1,Light Duty,Automobiles (Compact),Dedicated,State Agencies,CA
2010,Electricity (EVC),California,1,1,Heavy Duty,Trucks,Dedicated,State Agencies,CA
2010,Electricity (EVC),Colorado,9,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,CO
2010,Electricity (EVC),Colorado,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,CO
2010,Electricity (EVC),Colorado,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CO
2010,Electricity (EVC),Colorado,17,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CO
2010,Electricity (EVC),Connecticut,13,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,CT
2010,Electricity (EVC),Connecticut,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,CT
2010,Electricity (EVC),Connecticut,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,CT
2010,Electricity (EVC),Delaware,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,DE
2010,Electricity (EVC),District of Columbia,114,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,DC
2010,Electricity (EVC),Florida,285,2,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,FL
2010,Electricity (EVC),Florida,3,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,FL
2010,Electricity (EVC),Florida,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,FL
2010,Electricity (EVC),Georgia,1,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,GA
2010,Electricity (EVC),Georgia,12,0,Light Duty,Low Speed Vehicles,Dedicated,Electricity Providers,GA
2010,Electricity (EVC),Georgia,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,GA
2010,Electricity (EVC),Georgia,1,0,Light Duty,Pickups,Dedicated,Federal Agencies,GA
2010,Electricity (EVC),Georgia,300,1,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,GA
2010,Electricity (EVC),Hawaii,33,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,HI
2010,Electricity (EVC),Hawaii,1,0,Light Duty,Automobiles (Compact),Dedicated,Electricity Providers,HI
2010,Electricity (EVC),Hawaii,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,HI
2010,Electricity (EVC),Idaho,1,0,Light Duty,Automobiles (Subcompact),Dedicated,State Agencies,ID
2010,Electricity (EVC),Idaho,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ID
2010,Electricity (EVC),Idaho,2,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,ID
2010,Electricity (EVC),Illinois,4,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,IL
2010,Electricity (EVC),Illinois,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IL
2010,Electricity (EVC),Illinois,15,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,IL
2010,Electricity (EVC),Indiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IN
2010,Electricity (EVC),Iowa,12,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,IA
2010,Electricity (EVC),Iowa,2,0,Light Duty,Low Speed Vehicles,Dedicated,Natural Gas Providers,IA
2010,Electricity (EVC),Iowa,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,IA
2010,Electricity (EVC),Kansas,32,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,KS
2010,Electricity (EVC),Kansas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KS
2010,Electricity (EVC),Kentucky,63,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,KY
2010,Electricity (EVC),Kentucky,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,KY
2010,Electricity (EVC),Louisiana,28,0,Light Duty,Low Speed Vehicles,Dedicated,State Agencies,LA
2010,Electricity (EVC),Louisiana,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,LA
2010,Electricity (EVC),Louisiana,44,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,LA
2010,Electricity (EVC),Maine,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,ME
2010,Electricity (EVC),Maryland,81,0,Light Duty,Low Speed Vehicles,Dedicated,Federal Agencies,MD
2010,Electricity (EVC),Maryland,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,MD
2010,Electricity (EVC),Massachusetts,18,2,Light Duty,Automobiles (Compact),Dedicated,State Agencies,MA
2010,Electricity (EVC),Massachusetts,1,0,Medium Duty,Trucks,Dedicated,Federal Agencies,MA
2010,Electricity (EVC),Massachusetts,3,0,Light Duty,Vans (Minivans),Dedicated,Federal Agencies,MA
